member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,cik,gics_sector,gics_sub_industry,headquarters_location,founded,quote_symbol,quote_status,quote_note
permno-22461-19570301,22461,MCL,"MMR, MCL",MOORE MCCORMACK LINES INC; MOORE & MCCORMACK CO; MOORE MCCORMACK RESOURCES INC,,1957-03-01,1970-04-22,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-10727-19570301,10727,BYK,BYK,BAYUK CIGARS INC,,1957-03-01,1970-06-24,wrds,,,,,,BYK,auto,
permno-11826-19570301,11826,EJN,EJN,ENDICOTT JOHNSON CORP,,1957-03-01,1970-06-24,wrds,,,,,,EJN,auto,
permno-12044-19570301,12044,GCR,"CUC, CBO, GCR",GENERAL CIGAR INC; CULBRO CORP,,1957-03-01,1970-06-24,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-11068-19570301,11068,JI,JI,CASE J I THRESHING MACH CO; CASE J I CO,,1957-03-01,1970-08-12,wrds,,,,,,JI,auto,
permno-20001-19570301,20001,PDC,PDC,PARKE DAVIS & CO,,1957-03-01,1970-11-18,wrds,,,,,,PDC,auto,
permno-23237-19570301,23237,DGR,DGR,DENVER & RIO GRANDE WESTN RR CO,,1957-03-01,1970-12-16,wrds,,,,,,DGR,auto,
permno-10524-19570301,10524,AM,AM,ARMOUR & CO,,1957-03-01,1971-01-13,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-12909-19570301,12909,LN,LN,LOUISVILLE & NASHVILLE RR CO,,1957-03-01,1971-06-23,wrds,,,,,,LN,auto,
permno-10436-19570301,10436,ZA,ZA,AMERICAN ZINC LEAD & SMLT CO; AMERICAN ZINC CO,,1957-03-01,1971-06-23,wrds,,,,,,ZA,auto,
permno-11543-19570301,11543,CUD,CUD,CUDAHY CO; CUDAHY PACKING CO,,1957-03-01,1971-08-18,wrds,,,,,,CUD,auto,
permno-19174-19570301,19174,GH,"GBG, GH",GENERAL BAKING CO; GENERAL HOST CORP,,1957-03-01,1971-08-18,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-13012-19570301,13012,MHT,"MSH, MHT",MANHATTAN INDUSTRIES INC; MANHATTAN SHIRT CO,,1957-03-01,1971-12-08,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-86239-19570301,86239,CF,"CFIP, CF",C F & I STEEL CORP; COLORADO FUEL & IRON CORP,,1957-03-01,1972-01-19,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-15237-19570301,15237,WW,WW,WALWORTH COMPANY; WALWORTH CO,,1957-03-01,1972-01-19,wrds,,,,,,WW,auto,
permno-22402-19570301,22402,ST,ST,CHICAGO MILWAUKEE ST PAUL & PAC,,1957-03-01,1972-02-18,wrds,,,,,,ST,auto,
permno-11981-19570301,11981,FT,FT,FREEPORT SULPHUR CO; FREEPORT MINERALS CO; FREEPORT TEX CO,,1957-03-01,1972-09-13,wrds,,,,,,FT,auto,
permno-19510-19570301,19510,JJN,JJN,NEWBERRY J J CO,,1957-03-01,1972-09-13,wrds,,,,,,JJN,auto,
permno-14760-19570301,14760,TG,TG,TEXASGULF INC; TEXAS GULF SULPHUR CO; TEXAS GULF INC,,1957-03-01,1972-09-13,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-25689-19570301,25689,DML,DML,DAN RIVER MLS INC; DAN RIVER INC,,1957-03-01,1972-09-20,wrds,,,,,,DML,auto,
permno-13792-19570301,13792,PA,"PC, PA",PENN CENTRAL CO; PENNSYLVANIA RAILROAD CO; PENNSYLVANIA NEW YORK CEN TRN CO,,1957-03-01,1972-09-27,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-23587-19570301,23587,RI,RI,CHICAGO ROCK IS & PAC RR CO,,1957-03-01,1972-09-27,wrds,,,,,,RI,auto,
permno-10276-19570301,10276,ACS,ACS,AMERICAN CRYSTAL SUGAR CO; AMERICAN BEET SUGAR CO,,1957-03-01,1973-02-28,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-10479-19570301,10479,ASR,ASR,AMERICAN SUGAR CO; AMSTAR CORP; AMERICAN SUGAR REFNG CO,,1957-03-01,1973-02-28,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-15843-19570301,15843,ABA,ABA,AMERICAN BAKERIES CO; PURITY BAKERIES CORP,,1957-03-01,1973-05-30,wrds,,,,,,ABA,auto,
permno-11949-19570301,11949,FST,FST,FIRST NATIONAL STORES INC,,1957-03-01,1973-05-30,wrds,,,,,,FST,auto,
permno-23886-19570301,23886,MGW,"RDT, RBI, MGW",MURPHY G W INDS INC; REED ROLLER BIT CO; REED TOOL CO; REED INTL INC,,1957-03-01,1973-05-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-19430-19570301,19430,RXM,RXM,RICHARDSON MERRELL INC; VICK CHEM CO; VICK CHEM INC,,1957-03-01,1973-05-30,wrds,,,,,,RXM,auto,
permno-22429-19570301,22429,WD,WD,WARD BAKING CO; WARD FOODS INC,,1957-03-01,1973-05-30,wrds,,,,,,WD,auto,
permno-12124-19570301,12124,GMBL,"GI, GMBL",GIMBEL BROTHERS INC; GIMBEL BROS INC,,1957-03-01,1973-08-01,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-22488-19570301,22488,ADL,ADL,ADMIRAL CORP,,1957-03-01,1974-04-10,wrds,,,,,,ADL,auto,
permno-13311-19570301,13311,NAB,"BI, NAB",NABISCO INC; NATIONAL BISCUIT CO,,1957-03-01,1974-05-08,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-16619-19570301,16619,UBS,"KBR, UBS",UNITED BISCUIT CO AMER; KEEBLER CO,,1957-03-01,1974-05-08,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-24627-19570301,24627,MIS,MIS,MISSISSIPPI RIVER FUEL CORP; MISSISSIPPI RIVER CORP; MISSOURI PACIFIC CORP,,1957-03-01,1974-09-11,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-25697-19570301,25697,BEC,BEC,BECKMAN INSTRUMENTS INC,,1957-03-01,1974-10-16,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-23018-19570301,23018,MAG,MAG,MAGNAVOX CO; MAGNAVOX COMPANY,,1957-03-01,1974-10-16,wrds,,,,,,MAG,auto,
permno-10102-19570301,10102,AN,AN,AIR REDUCTION INC; AIRCO INC,,1957-03-01,1975-02-05,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-13610-19570301,13610,OLM,"OLN, OLM",OLIN CORP; MATHIESON ALKALI WKS INC; OLIN MATHIESON CHEM CORP; MATHIESON CHEM CORP,,1957-03-01,1975-02-05,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-23683-19570301,23683,FALB,"FAL, FALB",FALSTAFF BREWING CORP,,1957-03-01,1975-06-11,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-16969-19570301,16969,GTY,GTY,GRANT W T CO,,1957-03-01,1975-10-15,wrds,,,,,,GTY,auto,
permno-12669-19570301,12669,KYR,KYR,KAYSER JULIUS & CO; KAYSER ROTH CORP,,1957-03-01,1975-10-15,wrds,,,,,,KYR,auto,
permno-23894-19570301,23894,CPX,CPX,COPPER RANGE CO,,1957-03-01,1975-12-10,wrds,,,,,,CPX,auto,
permno-12167-19570301,12167,GUX,GUX,GRAND UNION CO; JONES BROTHERS TEA CO,,1957-03-01,1975-12-10,wrds,,,,,,GUX,auto,
permno-21178-19570301,21178,LMT,"LK, LMT",LOCKHEED CORP; LOCKHEED AIRCRAFT CORP; LOCKHEED MARTIN CORP,,1957-03-01,1975-12-10,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-18825-19570301,18825,ACN,ACN,AMERICAN CHAIN & CABLE INC; AMERICAN CHAIN INC,,1957-03-01,1976-01-14,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-19756-19570301,19756,LJ,LJ,LIBBY MC NEILL & LIBBY,,1957-03-01,1976-01-14,wrds,,,,,,LJ,auto,
permno-13637-19570301,13637,OT,OT,OTIS ELEVATOR CO,,1957-03-01,1976-01-14,wrds,,,,,,OT,auto,
permno-11092-19570301,11092,CDP,CDP,CERRO DE PASCO COPPER CORP; CERRO DE PASCO CORP; CERRO CORP,,1957-03-01,1976-03-03,wrds,,,,,,CDP,auto,
permno-24336-19570301,24336,SCO,SCO,SCOVILL MANUFACTURING CO; SCOVILL MFG CO; SCOVILL INC,,1957-03-01,1976-03-03,wrds,,,,,,SCO,auto,
permno-18980-19570301,18980,AM,"AIN, AM",ADDRESSOGRAPH MULTIGRAPH CORP; ADDRESSOGRAPH INTL CO; A M INTERNATIONAL INC,,1957-03-01,1976-06-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-10137-19570301,10137,AYE,"AYP, AYE",WEST PENN ELECTRIC CO; ALLEGHENY ENERGY INC; ALLEGHENY POWER SYSTEMS INC; AMERICAN WATER WORKS & ELEC INC,,1957-03-01,1976-06-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-22947-19570301,22947,CIN,CIN,CINCINNATI GAS & ELEC CO; CINERGY CORP,,1957-03-01,1976-06-30,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-23229-19570301,23229,CMS,CMS,CONSUMERS POWER CO; CONSUMERS PWR CO; C M S ENERGY CORP,,1957-03-01,1976-06-30,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-23210-19570301,23210,CVX,CVX,CLEVELAND ELECTRIC ILLUM CO,,1957-03-01,1976-06-30,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-24002-19570301,24002,DEW,"CIV, DEW",DELAWARE POWER & LIGHT CO; DELMARVA POWER & LIGHT CO; CONECTIV INC,,1957-03-01,1976-06-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-22859-19570301,22859,DPL,DPL,D P L INC; DAYTON POWER & LIGHT CO,,1957-03-01,1976-06-30,wrds,,,,,,DPL,auto,
permno-25072-19570301,25072,DQE,"DQU, DQE",D Q E INC; DUQUESNE LT CO; DUQUESNE LIGHT HOLDINGS INC; DUQUESNE LIGHT CO,,1957-03-01,1976-06-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-20976-19570301,20976,EAL,EAL,EASTERN AIR LINES INC,,1957-03-01,1976-06-30,wrds,,,,,,EAL,auto,
permno-24096-19570301,24096,EAS,"NGE, NEG, EAS",ENERGY EAST CORP; NEW YORK ST ELEC & GAS CORP,,1957-03-01,1976-06-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-24328-19570301,24328,EQT,EQT,EQUITABLE GAS CO; E Q T CORP; EQUITABLE RESOURCES INC,,1957-03-01,1976-06-30,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-24088-19570301,24088,FAM,"ARR, FAM",ARISTAR INC; FAMILY FIN CORP,,1957-03-01,1976-06-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-22496-19570301,22496,FDP,"FPC, FDP",FLORIDA PWR CORP; FLORIDA PROGRESS CORP,,1957-03-01,1976-06-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-22541-19570301,22541,GPU,"GUY, GPU",GENERAL PUBLIC UTILS CORP; G P U INC,,1957-03-01,1976-06-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-28484-19570301,28484,HES,"AHC, HES",HESS OIL & CHEM CORP; AMERADA HESS CORP; HESS CORP,,1957-03-01,1976-06-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-23720-19570301,23720,ILN,"IPC, ILN",ILLINOIS POWER CO; ILLINOVA CORP,,1957-03-01,1976-06-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-21370-19570301,21370,IPR,"IPL, IPR",IPALCO ENTERPRISES INC; INDIANAPOLIS PWR & LT CO,,1957-03-01,1976-06-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-13063-19570301,13063,M,M,MONTGOMERY WARD & CO; MARCOR INC,,1957-03-01,1976-06-30,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-12781-19570301,12781,SR,"LG, SR",SPIRE INC; LACLEDE GAS & LT CO; LACLEDE GROUP INC; LACLEDE GAS CO,,1957-03-01,1976-06-30,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-19617-19570301,19617,TWA,TWA,TRANSCONTINENTAL & WESTN AIR INC; TRANS WORLD AIRLINES INC,,1957-03-01,1976-06-30,wrds,,,,,,TWA,auto,
permno-21231-19570301,21231,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,,1957-03-01,1976-06-30,wrds,,,,,,WGL,auto,
permno-25195-19570301,25195,MQC,MQC,MARQUETTE CEMENT MFG CO; MARQUETTE CO,,1957-03-01,1976-09-22,wrds,,,,,,MQC,auto,
permno-20095-19570301,20095,MPH,MPH,MURPHY G C & CO,,1957-03-01,1976-12-08,wrds,,,,,,MPH,auto,
permno-22891-19570301,22891,MST,MST,MERCANTILE STORES INC,,1957-03-01,1976-12-08,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-10495-19570301,10495,A,A,ANACONDA CO; ANACONDA COPPER MNG CO,,1957-03-01,1977-01-19,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-15915-19570301,15915,CSCS,"DXC, PDI, PNDQ, CSCS",PENN DIXIE INDUSTRIES INC; PENN DIXIE CEM CORP; CONTINENTAL STEEL CORP DE; PENN DIXIE CEMENT CORP; PENNSYLVANIA DIXIE CEM CORP,,1957-03-01,1977-05-18,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-16731-19570301,16731,LPT,LPT,LEHIGH PORTLAND CEM CO,,1957-03-01,1977-11-02,wrds,,,,,,LPT,auto,
permno-24854-19570301,24854,BAW,BAW,BABCOCK & WILCOX CO,,1957-03-01,1978-04-12,wrds,,,,,,BAW,auto,
permno-12466-19570301,12466,IC,IC,INSPIRATION CONSOLIDATED CPPR CO,,1957-03-01,1978-08-23,wrds,,,,,,IC,auto,
permno-21346-19570301,21346,FFS,FFS,UNION PREMIER FOOD STORES INC; FOOD FAIR STORES INC; FOOD FAIR INC,,1957-03-01,1978-10-04,wrds,,,,,,FFS,auto,
permno-16758-19570301,16758,CH,"CEH, CH",CUTLER HAMMER INC; CUTLER HAMMER MFG CO,,1957-03-01,1979-01-10,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-11658-19570301,11658,DEL,"CFF, DEL",CALIFORNIA PACKING CORP; DEL MONTE CORP,,1957-03-01,1979-02-07,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-22007-19570301,22007,GDC,GDC,GARDNER DENVER CO,,1957-03-01,1979-05-02,wrds,,,,,,GDC,auto,
permno-13290-19570301,13290,WEAR,"MUN, PWA, WEAR",MUNSINGWEAR INC; PREMIUMWEAR INC,,1957-03-01,1979-05-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-17558-19570301,17558,ASC,ASC,AMERICAN STORES CO; ACME MKTS INC,,1957-03-01,1979-07-27,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-20167-19570301,20167,FO,FO,FLINTKOTE CO,,1957-03-01,1980-01-16,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-10970-19570301,10970,CIT,CIT,COMMERCIAL INVESTMENT TRUST CO; C I T FINANCIAL CORP,,1957-03-01,1980-02-13,wrds,,,,,,CIT,auto,
permno-19940-19570301,19940,HIR,HIR,WALKER HIRAM GOODERHAM & WORTS,,1957-03-01,1980-04-09,wrds,,,,,,HIR,auto,
permno-12837-19570301,12837,LGT,"LM, LGT",LIGGETT GROUP INC; LIGGETT & MYERS INC; LIGGETT & MYERS TOB CO,,1957-03-01,1980-08-27,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-12730-19570301,12730,KRA,"ND, KRA",KRAFT INC; NATIONAL DAIRY PRODS CORP; KRAFTCO CORP,,1957-03-01,1980-09-26,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-19334-19570301,19334,WH,WH,WHITE MOTOR CO; WHITE MOTOR CORP,,1957-03-01,1980-10-01,wrds,,,,,,WH,auto,
permno-11156-19570301,11156,CO,CO,CHESSIE SYSTEM INC; CHESAPEAKE & OHIO RAILWAY CO,,1957-03-01,1980-11-05,wrds,,,,,,CO,auto,
permno-14066-19570301,14066,PU,PU,PULLMAN CO; PULLMAN INC,,1957-03-01,1980-11-19,wrds,,,,,,PU,auto,
permno-16598-19570301,16598,GK,GK,G K TECHNOLOGIES INC; GENERAL CABLE CORP,,1957-03-01,1981-06-17,wrds,,,,,,GK,auto,
permno-12706-19570301,12706,KN,KN,KENNECOTT CORP; KENNECOTT COPPER CORP,,1957-03-01,1981-06-24,wrds,,,,,,KN,auto,
permno-17646-19570301,17646,RVB,RVB,REPUBLIC BRASS CORP; REVERE COPPER & BRASS INC,,1957-03-01,1981-06-24,wrds,,,,,,RVB,auto,
permno-14859-19570301,14859,TF,TF,FOX FILM CORP; TWENTIETH CENTURY FOX FILM CORP,,1957-03-01,1981-06-24,wrds,,,,,,TF,auto,
permno-14533-19570301,14533,SB,SB,STANDARD BRANDS INC; FLEISCHMANN CO,,1957-03-01,1981-07-29,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-14250-19570301,14250,SJO,SJO,ST JOSEPH LEAD CO; ST JOE MINERALS CORP,,1957-03-01,1981-09-09,wrds,,,,,,SJO,auto,
permno-11471-19570301,11471,CLL,CLL,CONOCO INC; CONTINENTAL OIL CO; MARLAND OIL CO,,1957-03-01,1981-10-14,wrds,,,,,,CLL,auto,
permno-23464-19570301,23464,GPT,GPT,GENERAL PORTLAND CEM CO; GENERAL PORTLAND INC; GENERAL PORTLAND CEMENT CO,,1957-03-01,1981-12-09,wrds,,,,,,GPT,auto,
permno-24037-19570301,24037,SMB,SMB,SUNBEAM CORP ILL; SUNBEAM CORP IL; SUNBEAM CORP DE,,1957-03-01,1982-01-13,wrds,,,,,,SMB,auto,
permno-14509-19570301,14509,SR,SR,SOUTHERN RAILWAY CO,,1957-03-01,1982-06-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-18884-19570301,18884,MF,MF,MARSHALL FIELD & CO IL; MARSHALL FIELD & CO ILL; MARSHALL FIELD & CO DE,,1957-03-01,1982-06-16,wrds,,,,,,MF,auto,
permno-19297-19570301,19297,CPS,CPS,COLUMBIA PICTURES INDS INC; COLUMBIA PICTURES CORP; COLUMBIA PICTURES INDS INC DE,,1957-03-01,1982-06-23,wrds,,,,,,CPS,auto,
permno-23050-19570301,23050,RVS,RVS,REEVES BROTHERS INC,,1957-03-01,1982-06-30,wrds,,,,,,RVS,auto,
permno-18315-19570301,18315,APC,"AHP, SGI, SGIB, APC",ALPHA PORTLAND INDS INC; ALPHA PORTLAND CEM CO; SLATTERY GROUP INC,,1957-03-01,1982-09-15,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-25662-19570301,25662,AXO,"ANK, AXO",AKZONA INC; AMERICAN ENKA CORP,,1957-03-01,1982-09-15,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-16707-19570301,16707,JM,"MAN, JM",JOHNS MANVILLE CORP; MANVILLE CORP,,1957-03-01,1982-09-15,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-24555-19570301,24555,AGM,AGM,AMALGAMATED SUGAR CO,,1957-03-01,1982-10-06,wrds,,,,,,AGM,auto,
permno-19887-19570301,19887,HLYS,"HLY, HLYS",HOLLY SUGAR CORP,,1957-03-01,1982-10-06,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-24571-19570301,24571,CS,CS,CITIES SERVICE CO,,1957-03-01,1982-12-08,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-10751-19570301,10751,BX,BX,BENDIX CORP; BENDIX AVIATION CORP; STROMBERG CARBURETOR CO AMER INC,,1957-03-01,1983-02-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-23448-19570301,23448,VEL,VEL,VIRGINIA ELECTRIC & POWER CO,,1957-03-01,1983-05-19,wrds,,,,,,VEL,auto,
permno-20407-19570301,20407,SVC,"SBC, SVC",STOKELY BROS & CO INC; STOKELY VAN CAMP INC,,1957-03-01,1983-08-31,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
